Datetime,aep,year_day,holiday,weekend,winter,spring,summer,fall,hour,month,day_of_week
2011-08-02 18:00:00,22210.28571428572,214,0,0,0,0,1,0,18,8,1
2011-08-02 19:00:00,22257.14285714286,214,0,0,0,0,1,0,19,8,1
2011-08-02 20:00:00,22304.0,214,0,0,0,0,1,0,20,8,1
2011-08-02 21:00:00,21741.0,214,0,0,0,0,1,0,21,8,1
2011-08-02 22:00:00,21346.0,214,0,0,0,0,1,0,22,8,1
2011-08-02 23:00:00,19912.0,214,0,0,0,0,1,0,23,8,1
2011-08-03 00:00:00,18269.0,215,0,0,0,0,1,0,0,8,2
2011-08-03 01:00:00,16937.0,215,0,0,0,0,1,0,1,8,2
2011-08-03 02:00:00,16102.0,215,0,0,0,0,1,0,2,8,2
2011-08-03 03:00:00,15495.0,215,0,0,0,0,1,0,3,8,2
2011-08-03 04:00:00,15059.0,215,0,0,0,0,1,0,4,8,2
2011-08-03 05:00:00,14972.0,215,0,0,0,0,1,0,5,8,2
2011-08-03 06:00:00,15452.0,215,0,0,0,0,1,0,6,8,2
2011-08-03 07:00:00,16082.0,215,0,0,0,0,1,0,7,8,2
2011-08-03 08:00:00,16751.0,215,0,0,0,0,1,0,8,8,2
2011-08-03 09:00:00,17349.0,215,0,0,0,0,1,0,9,8,2
2011-08-03 10:00:00,17933.0,215,0,0,0,0,1,0,10,8,2
2011-08-03 11:00:00,18573.0,215,0,0,0,0,1,0,11,8,2
2011-08-03 12:00:00,19019.0,215,0,0,0,0,1,0,12,8,2
2011-08-03 13:00:00,19297.0,215,0,0,0,0,1,0,13,8,2
2011-08-03 14:00:00,19539.0,215,0,0,0,0,1,0,14,8,2
2011-08-03 15:00:00,19638.0,215,0,0,0,0,1,0,15,8,2
2011-08-03 16:00:00,19941.0,215,0,0,0,0,1,0,16,8,2
2011-08-03 17:00:00,20182.0,215,0,0,0,0,1,0,17,8,2
2011-08-03 18:00:00,20277.0,215,0,0,0,0,1,0,18,8,2
2011-08-03 19:00:00,20169.0,215,0,0,0,0,1,0,19,8,2
2011-08-03 20:00:00,19668.0,215,0,0,0,0,1,0,20,8,2
2011-08-03 21:00:00,19415.0,215,0,0,0,0,1,0,21,8,2
2011-08-03 22:00:00,19132.0,215,0,0,0,0,1,0,22,8,2
2011-08-03 23:00:00,18138.0,215,0,0,0,0,1,0,23,8,2
2011-08-04 00:00:00,16778.0,216,0,0,0,0,1,0,0,8,3
2011-08-04 01:00:00,15622.0,216,0,0,0,0,1,0,1,8,3
2011-08-04 02:00:00,14746.0,216,0,0,0,0,1,0,2,8,3
2011-08-04 03:00:00,14162.0,216,0,0,0,0,1,0,3,8,3
2011-08-04 04:00:00,14026.0,216,0,0,0,0,1,0,4,8,3
2011-08-04 05:00:00,14090.0,216,0,0,0,0,1,0,5,8,3
2011-08-04 06:00:00,14560.0,216,0,0,0,0,1,0,6,8,3
2011-08-04 07:00:00,15417.0,216,0,0,0,0,1,0,7,8,3
2011-08-04 08:00:00,16242.0,216,0,0,0,0,1,0,8,8,3
2011-08-04 09:00:00,17046.0,216,0,0,0,0,1,0,9,8,3
2011-08-04 10:00:00,17936.0,216,0,0,0,0,1,0,10,8,3
2011-08-04 11:00:00,18935.0,216,0,0,0,0,1,0,11,8,3
2011-08-04 12:00:00,19733.0,216,0,0,0,0,1,0,12,8,3
2011-08-04 13:00:00,20348.0,216,0,0,0,0,1,0,13,8,3
2011-08-04 14:00:00,21029.0,216,0,0,0,0,1,0,14,8,3
2011-08-04 15:00:00,21402.0,216,0,0,0,0,1,0,15,8,3
2011-08-04 16:00:00,21696.0,216,0,0,0,0,1,0,16,8,3
2011-08-04 17:00:00,21903.0,216,0,0,0,0,1,0,17,8,3
2011-08-04 18:00:00,21672.0,216,0,0,0,0,1,0,18,8,3
2011-08-04 19:00:00,21417.0,216,0,0,0,0,1,0,19,8,3
2011-08-04 20:00:00,20832.0,216,0,0,0,0,1,0,20,8,3
2011-08-04 21:00:00,20330.0,216,0,0,0,0,1,0,21,8,3
2011-08-04 22:00:00,20065.0,216,0,0,0,0,1,0,22,8,3
2011-08-04 23:00:00,18750.0,216,0,0,0,0,1,0,23,8,3
2011-08-05 00:00:00,17289.0,217,0,0,0,0,1,0,0,8,4
2011-08-05 01:00:00,16109.0,217,0,0,0,0,1,0,1,8,4
2011-08-05 02:00:00,15189.0,217,0,0,0,0,1,0,2,8,4
2011-08-05 03:00:00,14631.0,217,0,0,0,0,1,0,3,8,4
2011-08-05 04:00:00,14237.0,217,0,0,0,0,1,0,4,8,4
2011-08-05 05:00:00,14153.0,217,0,0,0,0,1,0,5,8,4
2011-08-05 06:00:00,14528.0,217,0,0,0,0,1,0,6,8,4
2011-08-05 07:00:00,15120.0,217,0,0,0,0,1,0,7,8,4
2011-08-05 08:00:00,16017.0,217,0,0,0,0,1,0,8,8,4
2011-08-05 09:00:00,16974.0,217,0,0,0,0,1,0,9,8,4
2011-08-05 10:00:00,17837.0,217,0,0,0,0,1,0,10,8,4
2011-08-05 11:00:00,19078.0,217,0,0,0,0,1,0,11,8,4
2011-08-05 12:00:00,20030.0,217,0,0,0,0,1,0,12,8,4
2011-08-05 13:00:00,20847.0,217,0,0,0,0,1,0,13,8,4
2011-08-05 14:00:00,21362.0,217,0,0,0,0,1,0,14,8,4
2011-08-05 15:00:00,21770.0,217,0,0,0,0,1,0,15,8,4
2011-08-05 16:00:00,21877.0,217,0,0,0,0,1,0,16,8,4
2011-08-05 17:00:00,22071.0,217,0,0,0,0,1,0,17,8,4
2011-08-05 18:00:00,21923.0,217,0,0,0,0,1,0,18,8,4
2011-08-05 19:00:00,21504.0,217,0,0,0,0,1,0,19,8,4
2011-08-05 20:00:00,20777.0,217,0,0,0,0,1,0,20,8,4
2011-08-05 21:00:00,20158.0,217,0,0,0,0,1,0,21,8,4
2011-08-05 22:00:00,20048.0,217,0,0,0,0,1,0,22,8,4
2011-08-05 23:00:00,18870.0,217,0,0,0,0,1,0,23,8,4
2011-08-06 00:00:00,17402.0,218,0,1,0,0,1,0,0,8,5
2011-08-06 01:00:00,16259.0,218,0,1,0,0,1,0,1,8,5
2011-08-06 02:00:00,15401.0,218,0,1,0,0,1,0,2,8,5
2011-08-06 03:00:00,14804.0,218,0,1,0,0,1,0,3,8,5
2011-08-06 04:00:00,14384.0,218,0,1,0,0,1,0,4,8,5
2011-08-06 05:00:00,14269.0,218,0,1,0,0,1,0,5,8,5
2011-08-06 06:00:00,14329.0,218,0,1,0,0,1,0,6,8,5
2011-08-06 07:00:00,14537.0,218,0,1,0,0,1,0,7,8,5
2011-08-06 08:00:00,14767.0,218,0,1,0,0,1,0,8,8,5
2011-08-06 09:00:00,15676.0,218,0,1,0,0,1,0,9,8,5
2011-08-06 10:00:00,16728.0,218,0,1,0,0,1,0,10,8,5
2011-08-06 11:00:00,17650.0,218,0,1,0,0,1,0,11,8,5
2011-08-06 12:00:00,18284.0,218,0,1,0,0,1,0,12,8,5
2011-08-06 13:00:00,18928.0,218,0,1,0,0,1,0,13,8,5
2011-08-06 14:00:00,19228.0,218,0,1,0,0,1,0,14,8,5
2011-08-06 15:00:00,19698.0,218,0,1,0,0,1,0,15,8,5
2011-08-06 16:00:00,19935.0,218,0,1,0,0,1,0,16,8,5
2011-08-06 17:00:00,20242.0,218,0,1,0,0,1,0,17,8,5
2011-08-06 18:00:00,20144.0,218,0,1,0,0,1,0,18,8,5
2011-08-06 19:00:00,19899.0,218,0,1,0,0,1,0,19,8,5
2011-08-06 20:00:00,19411.0,218,0,1,0,0,1,0,20,8,5
2011-08-06 21:00:00,19057.0,218,0,1,0,0,1,0,21,8,5
2011-08-06 22:00:00,18862.0,218,0,1,0,0,1,0,22,8,5
2011-08-06 23:00:00,17907.0,218,0,1,0,0,1,0,23,8,5
2011-08-07 00:00:00,16805.0,219,0,1,0,0,1,0,0,8,6
2011-08-07 01:00:00,15581.0,219,0,1,0,0,1,0,1,8,6
2011-08-07 02:00:00,14817.0,219,0,1,0,0,1,0,2,8,6
2011-08-07 03:00:00,14379.0,219,0,1,0,0,1,0,3,8,6
2011-08-07 04:00:00,13967.0,219,0,1,0,0,1,0,4,8,6
2011-08-07 05:00:00,13789.0,219,0,1,0,0,1,0,5,8,6
2011-08-07 06:00:00,13809.0,219,0,1,0,0,1,0,6,8,6
2011-08-07 07:00:00,13875.0,219,0,1,0,0,1,0,7,8,6
2011-08-07 08:00:00,14152.0,219,0,1,0,0,1,0,8,8,6
2011-08-07 09:00:00,15035.0,219,0,1,0,0,1,0,9,8,6
2011-08-07 10:00:00,15934.0,219,0,1,0,0,1,0,10,8,6
2011-08-07 11:00:00,16693.0,219,0,1,0,0,1,0,11,8,6
2011-08-07 12:00:00,17673.0,219,0,1,0,0,1,0,12,8,6
2011-08-07 13:00:00,18412.0,219,0,1,0,0,1,0,13,8,6
2011-08-07 14:00:00,18976.0,219,0,1,0,0,1,0,14,8,6
2011-08-07 15:00:00,19312.0,219,0,1,0,0,1,0,15,8,6
2011-08-07 16:00:00,19607.0,219,0,1,0,0,1,0,16,8,6
2011-08-07 17:00:00,19742.0,219,0,1,0,0,1,0,17,8,6
2011-08-07 18:00:00,19582.0,219,0,1,0,0,1,0,18,8,6
2011-08-07 19:00:00,19222.0,219,0,1,0,0,1,0,19,8,6
2011-08-07 20:00:00,18731.0,219,0,1,0,0,1,0,20,8,6
2011-08-07 21:00:00,18425.0,219,0,1,0,0,1,0,21,8,6
2011-08-07 22:00:00,18161.0,219,0,1,0,0,1,0,22,8,6
2011-08-07 23:00:00,17231.0,219,0,1,0,0,1,0,23,8,6
2011-08-08 00:00:00,16124.0,220,0,0,0,0,1,0,0,8,0
2011-08-08 01:00:00,15129.0,220,0,0,0,0,1,0,1,8,0
2011-08-08 02:00:00,14440.0,220,0,0,0,0,1,0,2,8,0
2011-08-08 03:00:00,13931.0,220,0,0,0,0,1,0,3,8,0
2011-08-08 04:00:00,13672.0,220,0,0,0,0,1,0,4,8,0
2011-08-08 05:00:00,13733.0,220,0,0,0,0,1,0,5,8,0
2011-08-08 06:00:00,14264.0,220,0,0,0,0,1,0,6,8,0
2011-08-08 07:00:00,15252.0,220,0,0,0,0,1,0,7,8,0
2011-08-08 08:00:00,16002.0,220,0,0,0,0,1,0,8,8,0
2011-08-08 09:00:00,16991.0,220,0,0,0,0,1,0,9,8,0
2011-08-08 10:00:00,17820.0,220,0,0,0,0,1,0,10,8,0
2011-08-08 11:00:00,18792.0,220,0,0,0,0,1,0,11,8,0
2011-08-08 12:00:00,19856.0,220,0,0,0,0,1,0,12,8,0
2011-08-08 13:00:00,20803.0,220,0,0,0,0,1,0,13,8,0
2011-08-08 14:00:00,21396.0,220,0,0,0,0,1,0,14,8,0
2011-08-08 15:00:00,21898.0,220,0,0,0,0,1,0,15,8,0
2011-08-08 16:00:00,22039.0,220,0,0,0,0,1,0,16,8,0
2011-08-08 17:00:00,22159.0,220,0,0,0,0,1,0,17,8,0
2011-08-08 18:00:00,21840.0,220,0,0,0,0,1,0,18,8,0
2011-08-08 19:00:00,21400.0,220,0,0,0,0,1,0,19,8,0
2011-08-08 20:00:00,20596.0,220,0,0,0,0,1,0,20,8,0
2011-08-08 21:00:00,20214.0,220,0,0,0,0,1,0,21,8,0
2011-08-08 22:00:00,19911.0,220,0,0,0,0,1,0,22,8,0
2011-08-08 23:00:00,18589.0,220,0,0,0,0,1,0,23,8,0
2011-08-09 00:00:00,17038.0,221,0,0,0,0,1,0,0,8,1
2011-08-09 01:00:00,15982.0,221,0,0,0,0,1,0,1,8,1
2011-08-09 02:00:00,15076.0,221,0,0,0,0,1,0,2,8,1
2011-08-09 03:00:00,14551.0,221,0,0,0,0,1,0,3,8,1
2011-08-09 04:00:00,14191.0,221,0,0,0,0,1,0,4,8,1
2011-08-09 05:00:00,14093.0,221,0,0,0,0,1,0,5,8,1
2011-08-09 06:00:00,14618.0,221,0,0,0,0,1,0,6,8,1
2011-08-09 07:00:00,15424.0,221,0,0,0,0,1,0,7,8,1
2011-08-09 08:00:00,16024.0,221,0,0,0,0,1,0,8,8,1
2011-08-09 09:00:00,16747.0,221,0,0,0,0,1,0,9,8,1
2011-08-09 10:00:00,17602.0,221,0,0,0,0,1,0,10,8,1
2011-08-09 11:00:00,18493.0,221,0,0,0,0,1,0,11,8,1
2011-08-09 12:00:00,19255.0,221,0,0,0,0,1,0,12,8,1
2011-08-09 13:00:00,19876.0,221,0,0,0,0,1,0,13,8,1
2011-08-09 14:00:00,20434.0,221,0,0,0,0,1,0,14,8,1
2011-08-09 15:00:00,20791.0,221,0,0,0,0,1,0,15,8,1
2011-08-09 16:00:00,21056.0,221,0,0,0,0,1,0,16,8,1
2011-08-09 17:00:00,21245.0,221,0,0,0,0,1,0,17,8,1
2011-08-09 18:00:00,21138.0,221,0,0,0,0,1,0,18,8,1
2011-08-09 19:00:00,20745.0,221,0,0,0,0,1,0,19,8,1
2011-08-09 20:00:00,20065.0,221,0,0,0,0,1,0,20,8,1
2011-08-09 21:00:00,19483.0,221,0,0,0,0,1,0,21,8,1
2011-08-09 22:00:00,19053.0,221,0,0,0,0,1,0,22,8,1
2011-08-09 23:00:00,17708.0,221,0,0,0,0,1,0,23,8,1
2011-08-10 00:00:00,16200.0,222,0,0,0,0,1,0,0,8,2
2011-08-10 01:00:00,15029.0,222,0,0,0,0,1,0,1,8,2
2011-08-10 02:00:00,14212.0,222,0,0,0,0,1,0,2,8,2
2011-08-10 03:00:00,13766.0,222,0,0,0,0,1,0,3,8,2
2011-08-10 04:00:00,13388.0,222,0,0,0,0,1,0,4,8,2
2011-08-10 05:00:00,13387.0,222,0,0,0,0,1,0,5,8,2
2011-08-10 06:00:00,13755.0,222,0,0,0,0,1,0,6,8,2
2011-08-10 07:00:00,14584.0,222,0,0,0,0,1,0,7,8,2
2011-08-10 08:00:00,15352.0,222,0,0,0,0,1,0,8,8,2
2011-08-10 09:00:00,16329.0,222,0,0,0,0,1,0,9,8,2
2011-08-10 10:00:00,17068.0,222,0,0,0,0,1,0,10,8,2
2011-08-10 11:00:00,17864.0,222,0,0,0,0,1,0,11,8,2
2011-08-10 12:00:00,18659.0,222,0,0,0,0,1,0,12,8,2
2011-08-10 13:00:00,19129.0,222,0,0,0,0,1,0,13,8,2
2011-08-10 14:00:00,19569.0,222,0,0,0,0,1,0,14,8,2
2011-08-10 15:00:00,19672.0,222,0,0,0,0,1,0,15,8,2
2011-08-10 16:00:00,19717.0,222,0,0,0,0,1,0,16,8,2
2011-08-10 17:00:00,19703.0,222,0,0,0,0,1,0,17,8,2
2011-08-10 18:00:00,19520.0,222,0,0,0,0,1,0,18,8,2
2011-08-10 19:00:00,19118.0,222,0,0,0,0,1,0,19,8,2
2011-08-10 20:00:00,18460.0,222,0,0,0,0,1,0,20,8,2
2011-08-10 21:00:00,17927.0,222,0,0,0,0,1,0,21,8,2
2011-08-10 22:00:00,17823.0,222,0,0,0,0,1,0,22,8,2
2011-08-10 23:00:00,16759.0,222,0,0,0,0,1,0,23,8,2
2011-08-11 00:00:00,15339.0,223,0,0,0,0,1,0,0,8,3
2011-08-11 01:00:00,14306.0,223,0,0,0,0,1,0,1,8,3
2011-08-11 02:00:00,13529.0,223,0,0,0,0,1,0,2,8,3
2011-08-11 03:00:00,12995.0,223,0,0,0,0,1,0,3,8,3
2011-08-11 04:00:00,12779.0,223,0,0,0,0,1,0,4,8,3
2011-08-11 05:00:00,12891.0,223,0,0,0,0,1,0,5,8,3
2011-08-11 06:00:00,13180.0,223,0,0,0,0,1,0,6,8,3
2011-08-11 07:00:00,13986.0,223,0,0,0,0,1,0,7,8,3
2011-08-11 08:00:00,14650.0,223,0,0,0,0,1,0,8,8,3
2011-08-11 09:00:00,15439.0,223,0,0,0,0,1,0,9,8,3
2011-08-11 10:00:00,16262.0,223,0,0,0,0,1,0,10,8,3
2011-08-11 11:00:00,17047.0,223,0,0,0,0,1,0,11,8,3
2011-08-11 12:00:00,17562.0,223,0,0,0,0,1,0,12,8,3
2011-08-11 13:00:00,18068.0,223,0,0,0,0,1,0,13,8,3
2011-08-11 14:00:00,18522.0,223,0,0,0,0,1,0,14,8,3
2011-08-11 15:00:00,18763.0,223,0,0,0,0,1,0,15,8,3
2011-08-11 16:00:00,18893.0,223,0,0,0,0,1,0,16,8,3
2011-08-11 17:00:00,19002.0,223,0,0,0,0,1,0,17,8,3
2011-08-11 18:00:00,18952.0,223,0,0,0,0,1,0,18,8,3
2011-08-11 19:00:00,18663.0,223,0,0,0,0,1,0,19,8,3
2011-08-11 20:00:00,18103.0,223,0,0,0,0,1,0,20,8,3
2011-08-11 21:00:00,17750.0,223,0,0,0,0,1,0,21,8,3
2011-08-11 22:00:00,17453.0,223,0,0,0,0,1,0,22,8,3
2011-08-11 23:00:00,16397.0,223,0,0,0,0,1,0,23,8,3
2011-08-12 00:00:00,14945.0,224,0,0,0,0,1,0,0,8,4
2011-08-12 01:00:00,13971.0,224,0,0,0,0,1,0,1,8,4
2011-08-12 02:00:00,13295.0,224,0,0,0,0,1,0,2,8,4
2011-08-12 03:00:00,12821.0,224,0,0,0,0,1,0,3,8,4
2011-08-12 04:00:00,12600.0,224,0,0,0,0,1,0,4,8,4
2011-08-12 05:00:00,12585.0,224,0,0,0,0,1,0,5,8,4
2011-08-12 06:00:00,13005.0,224,0,0,0,0,1,0,6,8,4
2011-08-12 07:00:00,13799.0,224,0,0,0,0,1,0,7,8,4
2011-08-12 08:00:00,14401.0,224,0,0,0,0,1,0,8,8,4
2011-08-12 09:00:00,15146.0,224,0,0,0,0,1,0,9,8,4
2011-08-12 10:00:00,15779.0,224,0,0,0,0,1,0,10,8,4
2011-08-12 11:00:00,16665.0,224,0,0,0,0,1,0,11,8,4
2011-08-12 12:00:00,17281.0,224,0,0,0,0,1,0,12,8,4
2011-08-12 13:00:00,17884.0,224,0,0,0,0,1,0,13,8,4
2011-08-12 14:00:00,18284.0,224,0,0,0,0,1,0,14,8,4
2011-08-12 15:00:00,18758.0,224,0,0,0,0,1,0,15,8,4
2011-08-12 16:00:00,19008.0,224,0,0,0,0,1,0,16,8,4
2011-08-12 17:00:00,19112.0,224,0,0,0,0,1,0,17,8,4
2011-08-12 18:00:00,19161.0,224,0,0,0,0,1,0,18,8,4
2011-08-12 19:00:00,18744.0,224,0,0,0,0,1,0,19,8,4
2011-08-12 20:00:00,18015.0,224,0,0,0,0,1,0,20,8,4
2011-08-12 21:00:00,17598.0,224,0,0,0,0,1,0,21,8,4
2011-08-12 22:00:00,17247.0,224,0,0,0,0,1,0,22,8,4
2011-08-12 23:00:00,16246.0,224,0,0,0,0,1,0,23,8,4
2011-08-13 00:00:00,15035.0,225,0,1,0,0,1,0,0,8,5
2011-08-13 01:00:00,13795.0,225,0,1,0,0,1,0,1,8,5
2011-08-13 02:00:00,13047.0,225,0,1,0,0,1,0,2,8,5
2011-08-13 03:00:00,12611.0,225,0,1,0,0,1,0,3,8,5
2011-08-13 04:00:00,12312.0,225,0,1,0,0,1,0,4,8,5
2011-08-13 05:00:00,12206.0,225,0,1,0,0,1,0,5,8,5
2011-08-13 06:00:00,12403.0,225,0,1,0,0,1,0,6,8,5
2011-08-13 07:00:00,12654.0,225,0,1,0,0,1,0,7,8,5
2011-08-13 08:00:00,12780.0,225,0,1,0,0,1,0,8,8,5
2011-08-13 09:00:00,13671.0,225,0,1,0,0,1,0,9,8,5
2011-08-13 10:00:00,14565.0,225,0,1,0,0,1,0,10,8,5
2011-08-13 11:00:00,15446.0,225,0,1,0,0,1,0,11,8,5
2011-08-13 12:00:00,16220.0,225,0,1,0,0,1,0,12,8,5
2011-08-13 13:00:00,17005.0,225,0,1,0,0,1,0,13,8,5
2011-08-13 14:00:00,17685.0,225,0,1,0,0,1,0,14,8,5
2011-08-13 15:00:00,18149.0,225,0,1,0,0,1,0,15,8,5
2011-08-13 16:00:00,18540.0,225,0,1,0,0,1,0,16,8,5
2011-08-13 17:00:00,18834.0,225,0,1,0,0,1,0,17,8,5
2011-08-13 18:00:00,18832.0,225,0,1,0,0,1,0,18,8,5
2011-08-13 19:00:00,18430.0,225,0,1,0,0,1,0,19,8,5
2011-08-13 20:00:00,17848.0,225,0,1,0,0,1,0,20,8,5
2011-08-13 21:00:00,17682.0,225,0,1,0,0,1,0,21,8,5
2011-08-13 22:00:00,17225.0,225,0,1,0,0,1,0,22,8,5
2011-08-13 23:00:00,16285.0,225,0,1,0,0,1,0,23,8,5
2011-08-14 00:00:00,15028.0,226,0,1,0,0,1,0,0,8,6
2011-08-14 01:00:00,13988.0,226,0,1,0,0,1,0,1,8,6
2011-08-14 02:00:00,13160.0,226,0,1,0,0,1,0,2,8,6
2011-08-14 03:00:00,12572.0,226,0,1,0,0,1,0,3,8,6
2011-08-14 04:00:00,12247.0,226,0,1,0,0,1,0,4,8,6
2011-08-14 05:00:00,11994.0,226,0,1,0,0,1,0,5,8,6
2011-08-14 06:00:00,12013.0,226,0,1,0,0,1,0,6,8,6
2011-08-14 07:00:00,12066.0,226,0,1,0,0,1,0,7,8,6
2011-08-14 08:00:00,12218.0,226,0,1,0,0,1,0,8,8,6
2011-08-14 09:00:00,12930.0,226,0,1,0,0,1,0,9,8,6
2011-08-14 10:00:00,13676.0,226,0,1,0,0,1,0,10,8,6
2011-08-14 11:00:00,14368.0,226,0,1,0,0,1,0,11,8,6
2011-08-14 12:00:00,14802.0,226,0,1,0,0,1,0,12,8,6
2011-08-14 13:00:00,15324.0,226,0,1,0,0,1,0,13,8,6
2011-08-14 14:00:00,15724.0,226,0,1,0,0,1,0,14,8,6
2011-08-14 15:00:00,15944.0,226,0,1,0,0,1,0,15,8,6
2011-08-14 16:00:00,16185.0,226,0,1,0,0,1,0,16,8,6
2011-08-14 17:00:00,16257.0,226,0,1,0,0,1,0,17,8,6
2011-08-14 18:00:00,16382.0,226,0,1,0,0,1,0,18,8,6
2011-08-14 19:00:00,16064.0,226,0,1,0,0,1,0,19,8,6
2011-08-14 20:00:00,15758.0,226,0,1,0,0,1,0,20,8,6
2011-08-14 21:00:00,15664.0,226,0,1,0,0,1,0,21,8,6
2011-08-14 22:00:00,15747.0,226,0,1,0,0,1,0,22,8,6
2011-08-14 23:00:00,14913.0,226,0,1,0,0,1,0,23,8,6
2011-08-15 00:00:00,14028.0,227,0,0,0,0,1,0,0,8,0
2011-08-15 01:00:00,13122.0,227,0,0,0,0,1,0,1,8,0
2011-08-15 02:00:00,12607.0,227,0,0,0,0,1,0,2,8,0
2011-08-15 03:00:00,12412.0,227,0,0,0,0,1,0,3,8,0
2011-08-15 04:00:00,12277.0,227,0,0,0,0,1,0,4,8,0
2011-08-15 05:00:00,12468.0,227,0,0,0,0,1,0,5,8,0
2011-08-15 06:00:00,13017.0,227,0,0,0,0,1,0,6,8,0
2011-08-15 07:00:00,14082.0,227,0,0,0,0,1,0,7,8,0
2011-08-15 08:00:00,14678.0,227,0,0,0,0,1,0,8,8,0
2011-08-15 09:00:00,15393.0,227,0,0,0,0,1,0,9,8,0
2011-08-15 10:00:00,16008.0,227,0,0,0,0,1,0,10,8,0
2011-08-15 11:00:00,16684.0,227,0,0,0,0,1,0,11,8,0
2011-08-15 12:00:00,17058.0,227,0,0,0,0,1,0,12,8,0
2011-08-15 13:00:00,17430.0,227,0,0,0,0,1,0,13,8,0
2011-08-15 14:00:00,17823.0,227,0,0,0,0,1,0,14,8,0
2011-08-15 15:00:00,17979.0,227,0,0,0,0,1,0,15,8,0
2011-08-15 16:00:00,18126.0,227,0,0,0,0,1,0,16,8,0
2011-08-15 17:00:00,18311.0,227,0,0,0,0,1,0,17,8,0
2011-08-15 18:00:00,18130.0,227,0,0,0,0,1,0,18,8,0
2011-08-15 19:00:00,17925.0,227,0,0,0,0,1,0,19,8,0
2011-08-15 20:00:00,17436.0,227,0,0,0,0,1,0,20,8,0
2011-08-15 21:00:00,17483.0,227,0,0,0,0,1,0,21,8,0
2011-08-15 22:00:00,17278.0,227,0,0,0,0,1,0,22,8,0
2011-08-15 23:00:00,16185.0,227,0,0,0,0,1,0,23,8,0
2011-08-16 00:00:00,14808.0,228,0,0,0,0,1,0,0,8,1
2011-08-16 01:00:00,13846.0,228,0,0,0,0,1,0,1,8,1
2011-08-16 02:00:00,13041.0,228,0,0,0,0,1,0,2,8,1
2011-08-16 03:00:00,12689.0,228,0,0,0,0,1,0,3,8,1
2011-08-16 04:00:00,12495.0,228,0,0,0,0,1,0,4,8,1
2011-08-16 05:00:00,12637.0,228,0,0,0,0,1,0,5,8,1
2011-08-16 06:00:00,13042.0,228,0,0,0,0,1,0,6,8,1
2011-08-16 07:00:00,13929.0,228,0,0,0,0,1,0,7,8,1
2011-08-16 08:00:00,14494.0,228,0,0,0,0,1,0,8,8,1
2011-08-16 09:00:00,15332.0,228,0,0,0,0,1,0,9,8,1
2011-08-16 10:00:00,16156.0,228,0,0,0,0,1,0,10,8,1
2011-08-16 11:00:00,16801.0,228,0,0,0,0,1,0,11,8,1
2011-08-16 12:00:00,17485.0,228,0,0,0,0,1,0,12,8,1
2011-08-16 13:00:00,18180.0,228,0,0,0,0,1,0,13,8,1
2011-08-16 14:00:00,18779.0,228,0,0,0,0,1,0,14,8,1
2011-08-16 15:00:00,19078.0,228,0,0,0,0,1,0,15,8,1
2011-08-16 16:00:00,19395.0,228,0,0,0,0,1,0,16,8,1
2011-08-16 17:00:00,19987.0,228,0,0,0,0,1,0,17,8,1
2011-08-16 18:00:00,19591.0,228,0,0,0,0,1,0,18,8,1
2011-08-16 19:00:00,19397.0,228,0,0,0,0,1,0,19,8,1
2011-08-16 20:00:00,18797.0,228,0,0,0,0,1,0,20,8,1
2011-08-16 21:00:00,18394.0,228,0,0,0,0,1,0,21,8,1
2011-08-16 22:00:00,18083.0,228,0,0,0,0,1,0,22,8,1
2011-08-16 23:00:00,16733.0,228,0,0,0,0,1,0,23,8,1
2011-08-17 00:00:00,15224.0,229,0,0,0,0,1,0,0,8,2
2011-08-17 01:00:00,14123.0,229,0,0,0,0,1,0,1,8,2
2011-08-17 02:00:00,13335.0,229,0,0,0,0,1,0,2,8,2
2011-08-17 03:00:00,12741.0,229,0,0,0,0,1,0,3,8,2
2011-08-17 04:00:00,12412.0,229,0,0,0,0,1,0,4,8,2
2011-08-17 05:00:00,12392.0,229,0,0,0,0,1,0,5,8,2
2011-08-17 06:00:00,12903.0,229,0,0,0,0,1,0,6,8,2
2011-08-17 07:00:00,13838.0,229,0,0,0,0,1,0,7,8,2
2011-08-17 08:00:00,14311.0,229,0,0,0,0,1,0,8,8,2
2011-08-17 09:00:00,15035.0,229,0,0,0,0,1,0,9,8,2
2011-08-17 10:00:00,15756.0,229,0,0,0,0,1,0,10,8,2
2011-08-17 11:00:00,16733.0,229,0,0,0,0,1,0,11,8,2
2011-08-17 12:00:00,17574.0,229,0,0,0,0,1,0,12,8,2
2011-08-17 13:00:00,18285.0,229,0,0,0,0,1,0,13,8,2
2011-08-17 14:00:00,18892.0,229,0,0,0,0,1,0,14,8,2
2011-08-17 15:00:00,19279.0,229,0,0,0,0,1,0,15,8,2
2011-08-17 16:00:00,19577.0,229,0,0,0,0,1,0,16,8,2
2011-08-17 17:00:00,19858.0,229,0,0,0,0,1,0,17,8,2
2011-08-17 18:00:00,19900.0,229,0,0,0,0,1,0,18,8,2
2011-08-17 19:00:00,19654.0,229,0,0,0,0,1,0,19,8,2
2011-08-17 20:00:00,19048.0,229,0,0,0,0,1,0,20,8,2
2011-08-17 21:00:00,18677.0,229,0,0,0,0,1,0,21,8,2
2011-08-17 22:00:00,18468.0,229,0,0,0,0,1,0,22,8,2
2011-08-17 23:00:00,16977.0,229,0,0,0,0,1,0,23,8,2
2011-08-18 00:00:00,15525.0,230,0,0,0,0,1,0,0,8,3
